a_user_id,words,distance,booksperuser,Vocabulary Size,missingwords,missing words %,,,
A27VAPW9LSI9RS,680,1.005156003,99,1939,320,32,,,
A193SKH05JFA11,680,0.983704092,145,1866,320,32,,,
ALWB64XOXNMDP,680,1.136311131,193,2022,320,32,,,
A1526C9ISB9R3D,680,0.968412634,84,1705,320,32,,,
A29Y34ALWJUGB5,680,1.043052245,57,1682,320,32,,,
ABT26V97Y686Q,680,1.15240367,54,1907,320,32,,,
A294R0OL2SEFPU,680,1.014835702,69,2103,320,32,,,
A36A1ZYZH8568P,680,1.054045041,82,2177,320,32,,,
AB1PEQ3N6MPZ6,680,0.956448203,117,1712,320,32,,,
A1TRZCZUG1T1HO,680,1.030517447,49,1862,320,32,,,
A35C9GVZL2P0PW,680,1.020289762,115,1890,320,32,,,
A2NG98MA7X3FTX,680,1.027574938,75,1977,320,32,,,
A382MBM8Y7FBR,680,1.140967897,48,2476,320,32,,,
A1C760KGFSRI6F,680,0.992274057,80,1843,320,32,,,
A3T8Y73DOFUIR6,680,1.003729804,88,2081,320,32,,,
A3SQHQU31KJHHA,680,1.074920652,58,2256,320,32,,,
ADFLBRY00Y70G,680,1.012454073,59,2036,320,32,,,
A2H1V6BL8SPU9X,680,0.984321986,112,1865,320,32,,,
A21FRD8ZY4RH6Y,680,0.939973846,114,1782,320,32,,,
A38CKU9JOVG0F3,680,1.030773068,95,1920,320,32,,,
AB2WT3HA3EPVJ,680,0.997721182,39,1957,320,32,,,
A26OPNLJ0JYHPH,680,0.937711636,80,1823,320,32,,,
A1DNXL8BIR5R8R,680,1.002205525,137,2136,320,32,,,
AB8TX5GQQZTS8,680,1.042818729,75,1807,320,32,,,
A2SLBICOOZRR6Z,680,1.092354683,45,1920,320,32,,,
AAAUJSLN2XXE4,680,1.029202669,43,1770,320,32,,,
A2HU2IB2ZKUUXB,680,0.935722243,72,1582,320,32,,,
A1JU26EM4TEB7B,680,0.987971526,170,2201,320,32,,,
A1VYAN8RO7ZUEX,680,1.321024379,82,2887,320,32,,,
A1ERDXS0QLEVKB,680,1.04906146,84,1912,320,32,,,
APB9Y7U9Q8BQ,679,1.058477746,60,2128,321,32.1,,,
A2UT04O4GBPL5H,679,1.126316036,48,2355,321,32.1,,,
A1KXGYOL18CD1Y,679,0.962638644,120,2004,321,32.1,,,
AY8FI73B2HWXB,679,1.043473363,100,2466,321,32.1,,,
A26YGGRQIFL0TT,679,1.036729453,86,2147,321,32.1,,,
ANQT78C9NTNQB,679,0.989635715,70,1808,321,32.1,,,
A1QG13XG3EO2CX,679,1.048360236,92,1976,321,32.1,,,
AW9F5PCCOOGKU,679,0.964960524,135,1879,321,32.1,,,
A1Q55AHIMCT0YU,679,1.008578285,42,1977,321,32.1,,,
A1692BXY0ZVLA9,679,1.000885888,49,1793,321,32.1,,,
A1XOQOW2HJSOIV,679,0.991989994,31,1874,321,32.1,,,
A2VB7KMUFOZLK1,679,1.040989427,40,2040,321,32.1,,,
A2HFFCZTDAR09N,679,1.081294012,46,1932,321,32.1,,,
A1FQPEZBNORVIT,679,1.010396878,44,1715,321,32.1,,,
A3K14TIAWFAEYJ,679,1.163954258,37,2193,321,32.1,,,
AEEMNV2AF4G8V,679,1.041848545,53,2083,321,32.1,,,
A1J36FFJ62SAWQ,679,1.073510238,48,1832,321,32.1,,,
A1TQZUSOU22E9M,679,1.20112795,74,2600,321,32.1,,,
A30ELDPP5TCQ8J,679,0.973410613,82,1774,321,32.1,,,
A2NC9S35IA4VAL,679,1.088073506,78,1938,321,32.1,,,
A1FRADBDXQPJJC,679,1.123794968,91,2130,321,32.1,,,
A2K1A96U617B4Z,679,1.024478465,77,2156,321,32.1,,,
A3JYAPO496COOF,679,1.058921807,150,2214,321,32.1,,,
A3DATAJDDLCDVP,679,1.013814708,69,1661,321,32.1,,,
A3SFO1774YRZ15,679,1.03922721,73,1732,321,32.1,,,
ATA980NJ3OSZT,679,1.245995483,38,2537,321,32.1,,,
A9WX8DK93SN5,679,1.103993622,108,2270,321,32.1,,,
AVV1ZSGXNYBEE,679,0.989369149,88,2088,321,32.1,,,
APU63TQU832SF,679,1.064676683,326,1920,321,32.1,,,
A2S4NVVN84TKXB,679,0.969643937,68,1745,321,32.1,,,
AYZMJYCRIZWIO,679,1.11250506,50,2248,321,32.1,,,
A2VK365XEVCYC8,679,1.075805895,34,2052,321,32.1,,,
A368MOJVTKUY06,679,1.049383492,98,1736,321,32.1,,,
A3GIYC4RZ9PE4R,679,0.983525288,81,1975,321,32.1,,,
A3PJTXS37SLHL5,679,0.931558613,67,1706,321,32.1,,,
A1BE3EGDEJNSUK,679,1.015196226,82,1827,321,32.1,,,
AFW5RP9J74JD0,679,0.971911359,68,1776,321,32.1,,,
A2KFG7MKA5YNS4,679,1.05469342,270,1955,321,32.1,,,
AM4CULUBDUET3,679,1.024282481,51,1828,321,32.1,,,
A15KMEKTZ64MGR,679,1.06441046,54,2346,321,32.1,,,
A39BGN8JA7CIFX,678,1.027420366,454,1829,322,32.2,,,
A2F56L2V3Q5Q7K,678,1.135765361,108,2262,322,32.2,,,
AF891EPCBMLLO,678,1.048267835,44,2080,322,32.2,,,
A34N0IE7D4M0E6,678,0.989056911,108,1796,322,32.2,,,
A2FPZU67ZPSJA5,678,0.980380198,72,1939,322,32.2,,,
A1C8KECNTJY0M6,678,0.960405849,92,1849,322,32.2,,,
A3NTNZJXQRN7QE,678,1.15113454,55,2292,322,32.2,,,
A17AG53KAK3I1M,678,0.997866344,100,1755,322,32.2,,,
A1EKFOFZZFJFG,678,1.035945311,63,1671,322,32.2,,,
A3K4177WMOB6H3,678,1.045506704,47,1796,322,32.2,,,
A34EW6T8D1RCB3,678,1.05011627,133,1944,322,32.2,,,
A2SK736KN60MK2,678,1.006941658,109,2086,322,32.2,,,
A24YIRDW6VP7UE,678,1.061808016,55,2039,322,32.2,,,
A2MO5V8P3LH9E1,678,1.049634575,190,1817,322,32.2,,,
A1RK7GSYCV2UXR,678,1.039322914,65,2002,322,32.2,,,
ART94AAT4QMSN,678,1.112022165,43,2067,322,32.2,,,
A2OJ94Z5QZ10OW,678,1.062620337,52,1950,322,32.2,,,
A3080YC6R9G303,678,1.019035616,65,1997,322,32.2,,,
A1R29FLZWPCURK,678,1.137927552,54,2279,322,32.2,,,
A2M66S05KKNSWC,678,1.064454094,47,1971,322,32.2,,,
AFZJNYR931ZCN,678,1.04011039,110,1933,322,32.2,,,
A2MC8ATJJBIP7T,678,1.152096312,127,2167,322,32.2,,,
A14PHG6QJ1DTG,678,1.220121181,58,2258,322,32.2,,,
A2E2ZICAEB4T66,678,1.074316466,84,1949,322,32.2,,,
AIKVLU1HAV0ZQ,678,1.138145315,97,2017,322,32.2,,,
A1PQ9XPPU873GB,678,1.007390133,96,1834,322,32.2,,,
A1EDALBEXJ1R6M,678,1.061993834,130,2064,322,32.2,,,
A30LBR2VOXBST7,678,1.037161314,177,1772,322,32.2,,,
A1078L9AXZRGT7,678,1.041507763,89,2170,322,32.2,,,
A1P9SCS5VXQBOV,678,1.081401245,41,2027,322,32.2,,,
A3LVY0XWDL61FI,678,1.022958485,80,1919,322,32.2,,,
A2RNU49OEH8L9W,678,1.169010275,50,2372,322,32.2,,,
AYNLZBD72W2SR,677,1.010820315,44,1782,323,32.3,,,
A1ZPB7M2DLKJAL,677,0.957229616,119,1865,323,32.3,,,
A61QLJY10QM07,677,1.153192317,58,2294,323,32.3,,,
A1IOWM75GCK1UI,677,1.353545641,33,3099,323,32.3,,,
A2B872VQJBHQU4,677,1.014455503,200,1471,323,32.3,,,
A2Z6BKRAB8QJAW,677,1.023893196,81,1666,323,32.3,,,
A2P83F7RDG9IH7,677,1.073592009,105,2250,323,32.3,,,
A33MZ3CFGN375N,677,1.056828385,59,1823,323,32.3,,,
A37K4PSD8DYY7L,677,1.006564177,115,2115,323,32.3,,,
A12PSSIA6RUKC6,677,1.132484547,65,2167,323,32.3,,,
A33YGDICCQVSAD,677,1.045022343,69,1937,323,32.3,,,
A2XHD8VFGA5LRD,677,1.003126915,86,1712,323,32.3,,,
A1QCH8ERXDCVTD,677,0.976528471,75,1721,323,32.3,,,
A3F2US3RBG1ZA7,677,0.998707581,67,2101,323,32.3,,,
A1U4NM0H2CF5S6,677,0.969776804,70,1808,323,32.3,,,
A285AVYI5CT3D3,677,1.205492494,60,2593,323,32.3,,,
A2WY0KN6OHOB4R,677,1.050054577,81,1970,323,32.3,,,
A1VCAOFHSTNK6G,677,1.138921715,52,2289,323,32.3,,,
AJGK9Y2H43S88,677,1.003451218,73,2013,323,32.3,,,
A8IP84KLDY6OD,677,0.961419762,76,1801,323,32.3,,,
A29HT9J9U4QPV5,677,0.936446454,129,1805,323,32.3,,,
A15CVDFY2P9PRU,677,1.044502382,66,1924,323,32.3,,,
A2YTY0X2CUH2AL,677,1.064903234,41,1891,323,32.3,,,
A30JTL1ZOW5C62,677,0.946649002,55,1717,323,32.3,,,
A2GQ0WGM9BYX9O,677,0.972375981,161,1913,323,32.3,,,
ADPP0TXH70ON8,677,1.026463794,78,1658,323,32.3,,,
A34EQDIZM94VSN,677,0.978858619,80,2018,323,32.3,,,
AC6DNEE2SBTVH,677,1.104385556,46,2011,323,32.3,,,
A3VHUQ85RH0BC3,677,1.075891733,65,2084,323,32.3,,,
A2QTCDME99Z0Y6,677,1.159655341,89,2424,323,32.3,,,
A3MU2ZQVBIY7XQ,677,0.98867785,80,1756,323,32.3,,,
ANWIPE72Z5T7O,677,1.029568461,110,1769,323,32.3,,,
A30QPWHVHGEBR0,677,1.034168899,116,2171,323,32.3,,,
A33ZP4IAP6XHMF,677,1.110571849,46,2156,323,32.3,,,
A2YCRWCJ300JI9,677,1.023344167,35,1783,323,32.3,,,
A1I38Z4A3JGPBV,677,0.939275011,63,1624,323,32.3,,,
A3S0LG7590F4MG,677,0.984748395,108,1861,323,32.3,,,
A1L3P8DQIXACKF,676,1.112007909,41,1949,324,32.4,,,
A2PZDX0VHEB7WT,676,1.090286675,134,2025,324,32.4,,,
A18UBPBIKPQMPE,676,1.135875609,70,2369,324,32.4,,,
A2BM5NTLX7CES1,676,1.12056043,278,1921,324,32.4,,,
A31GEEKEZR7E5I,676,1.015031638,85,1924,324,32.4,,,
AX91WWXRNZ93R,676,1.011261501,59,2062,324,32.4,,,
A1MCH5RXDOH87H,676,0.970077813,83,1833,324,32.4,,,
A3AG5QAT8L0I3R,676,1.093038589,52,1977,324,32.4,,,
A31CWVNVR0IL9A,676,1.11908807,98,2142,324,32.4,,,
A3M1R5Q6OQ37RQ,676,1.238478077,123,2447,324,32.4,,,
A331KWP04XXXIQ,676,1.097514989,109,2107,324,32.4,,,
AYSS5FZRTQOUY,676,0.988747546,113,2032,324,32.4,,,
A1IH42TUIZ2XJL,676,1.142065465,74,2253,324,32.4,,,
AE3V0XLHHPMOG,676,1.004802888,179,1934,324,32.4,,,
A1HKQD5FSZYLV4,676,1.005467808,84,1882,324,32.4,,,
A3KJA5R9MUJU24,676,1.132949219,303,2354,324,32.4,,,
AUV0EFKWA46TX,676,1.167608729,39,1983,324,32.4,,,
A3KB53D6ZQ870G,676,1.189594954,51,2187,324,32.4,,,
A10X7BK2JZTHD,676,1.038488778,54,1885,324,32.4,,,
A2103X7H4V415L,676,1.025458996,277,2235,324,32.4,,,
AL90H8UKGOIYN,676,1.057869086,90,1755,324,32.4,,,
A1SPPBBNH7R55W,676,1.252585285,68,2437,324,32.4,,,
A1RHM4JTUYXKSG,676,1.154484352,36,2308,324,32.4,,,
A1BD7BPNAPQV6L,676,1.02932912,76,1770,324,32.4,,,
A3OI15QW4X4Y4D,676,1.08032865,134,2007,324,32.4,,,
A1EBXVRKX5Y43C,676,0.95182929,66,1564,324,32.4,,,
ACWVXZ8VKJ19V,676,1.033967287,59,2064,324,32.4,,,
A5GPH59NDWJRB,676,0.974267503,84,1827,324,32.4,,,
A3SMSCUVNTCM2A,676,1.010796676,56,2010,324,32.4,,,
A2HKRT6EVDL5T1,676,1.024835684,40,1920,324,32.4,,,
A1HKFBINJGGQ26,675,1.147664131,47,2098,325,32.5,,,
A66S5VQ1H2YOR,675,1.038020245,114,1804,325,32.5,,,
A2IY8PIDMX201H,675,1.058944429,47,2138,325,32.5,,,
ALR819EYYWX06,675,1.023603677,125,2023,325,32.5,,,
A1Y8FBJLVK6LS9,675,1.1341573,47,2239,325,32.5,,,
A1029ESOR657OQ,675,0.990668569,103,1964,325,32.5,,,
A1QBS9MINK0PPI,675,0.998585874,84,1773,325,32.5,,,
A15VY7B7VJ3UNY,675,1.025956729,157,2108,325,32.5,,,
AVYF8F9D9XS50,675,1.138981501,73,2163,325,32.5,,,
ASEZL07JHM6MA,675,0.965695011,88,1823,325,32.5,,,
A3OVBI2RNSUIJQ,675,0.968319455,144,1628,325,32.5,,,
A12DY8SIJI0WR9,675,0.966566608,79,2055,325,32.5,,,
A2PZTO1F765IZM,675,0.963073029,108,1802,325,32.5,,,
A3TJ9GVV17MBTL,675,1.115067825,150,1968,325,32.5,,,
A215P85W653CZV,675,1.096658436,125,2888,325,32.5,,,
A3GU5PNTT7DRIY,675,1.158687423,56,2150,325,32.5,,,
A8N5EM32PVLZJ,675,1.085539821,34,1924,325,32.5,,,
A19BGR5DTV7CPX,675,1.193558845,143,2357,325,32.5,,,
A17W3XZMYJMULJ,675,1.044489544,38,1741,325,32.5,,,
A1WT96X9NC0D9G,675,1.12720555,53,2183,325,32.5,,,
A1PW6G3EFXCLFJ,675,1.12574824,70,2220,325,32.5,,,
A11SBLG65E39RR,675,1.137877882,80,2589,325,32.5,,,
A1VGBF6COR3SIA,675,0.97463654,46,1792,325,32.5,,,
A29EW6FITI2SS4,675,1.097637802,58,1974,325,32.5,,,
A30GUKWJXB0IVW,675,0.994317039,127,1716,325,32.5,,,
A913X3CZ55YAA,675,1.042587408,176,2155,325,32.5,,,
A1S4SMCJY5AKR0,675,0.983152648,160,1954,325,32.5,,,
A3221JUB4RZ4GP,675,1.046582301,66,1829,325,32.5,,,
A3EPJSPH03AS29,675,0.938587477,109,1631,325,32.5,,,
A19OR7BSMSPDFB,675,1.052393482,168,2251,325,32.5,,,
AF74UAKV3Q3W0,675,1.016410163,53,1640,325,32.5,,,
A5JTQM2T4O0YV,675,1.127383339,50,2112,325,32.5,,,
A31HGIGKNKCC2C,675,1.056287441,69,2027,325,32.5,,,
A1M0VD70MFVSSI,675,0.978553546,81,1926,325,32.5,,,
A3IMO49QD6OYKN,675,1.089966162,48,1952,325,32.5,,,
A2PHUP1WN3IZPC,675,1.131045614,52,2173,325,32.5,,,
A32AK8FOAZEPE2,675,1.118041369,134,2055,325,32.5,,,
A55RQ26WDPSM0,675,0.942304106,48,1791,325,32.5,,,
AM9JP9B84WWX,675,1.008847595,64,1923,325,32.5,,,
A33NEFTPMQBRWK,675,0.990268838,181,2018,325,32.5,,,
AF0CBQLIQHMPV,675,1.164610508,37,2453,325,32.5,,,
AKGGLH3S5TNNI,675,1.150590678,64,2325,325,32.5,,,
AEG5XA48DX393,675,1.033755124,110,2146,325,32.5,,,
A201EOJHER321F,675,1.054942708,95,1922,325,32.5,,,
A2RG6V2HH02U0M,675,1.092291867,200,2158,325,32.5,,,
AWC38PDUZQ8RJ,675,1.045548818,202,2111,325,32.5,,,
A39IY0JU5JI69G,675,0.998201159,49,1861,325,32.5,,,
AEI9N8OY9VYH9,675,1.004178136,56,1830,325,32.5,,,
A2WBXFLHM7TPHW,675,0.967184245,160,1649,325,32.5,,,
A19KN4HDC6HXS7,675,1.0108221,111,2085,325,32.5,,,
AABQOU7SUVI1U,675,1.000446029,145,1913,325,32.5,,,
A1N01YOBWF8WDP,675,1.088560538,328,2634,325,32.5,,,
A3TNYNA2360NPA,675,1.029332979,69,1842,325,32.5,,,
A36X6BA9F3H13U,675,1.06989942,86,1908,325,32.5,,,
AXMJ5P9DP09C6,674,1.047217392,78,1957,326,32.6,,,
A1JIZ2Y8VG90AI,674,1.015268923,159,2056,326,32.6,,,
AE5U8BWEJSHOH,674,1.002864438,244,2142,326,32.6,,,
A1FQ7YZT9ROIQ4,674,1.100275763,76,2061,326,32.6,,,
A1NES1GMMA7SYH,674,0.999370791,43,1629,326,32.6,,,
A1WJKM99W7HRKY,674,1.059780596,91,2096,326,32.6,,,
A1WXJ1I42UOQ2V,674,0.986613262,101,1738,326,32.6,,,
A8RL5L4BJTEMB,674,1.009161042,230,1926,326,32.6,,,
A20MYFNLY6TGNL,674,1.062660567,233,2067,326,32.6,,,
A173E69VDNYADV,674,1.022047221,69,1816,326,32.6,,,
A3V47STQ1XTINP,674,1.018292017,57,1804,326,32.6,,,
A1E4YLZ1OI7TKE,674,0.962122012,61,1712,326,32.6,,,
A1H6SBO7R007I8,674,0.972131996,114,1842,326,32.6,,,
A1U1ALQQMB6J22,674,1.075964049,113,2049,326,32.6,,,
A27AIT65G8ZUQX,674,0.929471702,50,1618,326,32.6,,,
A3IV03WSUMOVKT,674,1.072651274,72,1846,326,32.6,,,
A1VEOT2LLXW75,674,1.025962045,62,1850,326,32.6,,,
A1YXHALQFWN45C,674,1.116677154,158,2274,326,32.6,,,
A10PS8D8WPPC7,674,1.003801145,117,1671,326,32.6,,,
A357UYDTGT77W6,674,1.159080174,37,2333,326,32.6,,,
A35CAA66C3WCTS,674,1.017454333,64,1774,326,32.6,,,
AF84GEME6KRB6,674,1.195258779,67,2194,326,32.6,,,
ABH4H62W94ABW,674,1.074458689,53,1964,326,32.6,,,
A4A4FQ6YXH331,674,1.184714393,63,2489,326,32.6,,,
A22W0X8PFY7M41,674,1.170338686,60,2477,326,32.6,,,
A398A4G1UR7N7Y,674,1.005710007,44,1667,326,32.6,,,
A2YP97AHCTTA8S,674,1.139650591,34,1935,326,32.6,,,
A2JKMFS1K0V8YG,674,0.986318509,49,1963,326,32.6,,,
A2G0X0V5NPVDPC,674,1.043132382,52,2160,326,32.6,,,
AILBDL6ATVDCJ,674,0.958648642,76,1736,326,32.6,,,
A39NMM6QFFZXTY,674,1.008532003,80,1963,326,32.6,,,
A109E01LB4H38F,674,0.955549784,84,1753,326,32.6,,,
A3L3LTZ0T0U098,674,0.973457066,173,1813,326,32.6,,,
A3PMZ2ZBXTKQE6,674,1.063413536,111,2094,326,32.6,,,
A2JFJ7O4UXUJX3,674,1.036194136,94,1959,326,32.6,,,
AFSTSLFH8LX6A,673,1.0169752,83,1963,327,32.7,,,
A57Q87B0TC9IJ,673,1.109101346,62,2178,327,32.7,,,
AZRPAHQG1VHR0,673,1.018079639,119,1921,327,32.7,,,
A15S44J4NHU4LS,673,0.985192458,42,1816,327,32.7,,,
A2CK0VXUDVXGMN,673,1.033307194,244,2013,327,32.7,,,
A2FV4Y4I7BBL6I,673,1.046935307,49,1888,327,32.7,,,
A2F8W9DY2LTMYA,673,1.22318017,89,2145,327,32.7,,,
A3TZB9SXJCFMFJ,673,1.056374355,47,1967,327,32.7,,,
AECSP64LX662Z,673,1.002913901,145,1653,327,32.7,,,
A11Q4RPYQOJFVV,673,1.156189026,37,1984,327,32.7,,,
A3QV054LIJLKFH,673,0.954368586,90,1618,327,32.7,,,
A1HVJELFV84ISH,673,1.105600362,41,2107,327,32.7,,,
A2X1OIRBN8SB1O,673,1.095933982,80,1859,327,32.7,,,
A37C54YZXKRH68,673,1.031883913,81,1923,327,32.7,,,
A2A7XGQGZC0NZZ,673,1.041605949,63,1836,327,32.7,,,
A17FH1OVG5NJSJ,673,1.07944849,36,2274,327,32.7,,,
ATW0LZIKURGTP,673,0.971151961,90,1659,327,32.7,,,
A3JH8719DRKCA4,673,1.171479096,110,2432,327,32.7,,,
A10AIF1PLY52Y1,673,1.082277555,106,2721,327,32.7,,,
APXHYQ5XV0VS0,673,1.094986628,64,2073,327,32.7,,,
A3VOZJDB8473H7,673,1.038957208,395,2183,327,32.7,,,
A2QHUVRIRO5059,673,1.045049759,123,1815,327,32.7,,,
A3BW20IBFO2EFX,673,1.063298547,128,2030,327,32.7,,,
A2J0IBS4PFRO2C,673,1.121104996,95,2187,327,32.7,,,
A3SX5KIWNH9IJD,673,1.055392874,132,1981,327,32.7,,,
ACNT4Q1AWIK0W,673,1.109224319,32,1968,327,32.7,,,
A2ZMWTHONRIW1I,673,1.153917324,56,2024,327,32.7,,,
A3VJ5PHMG2AI72,673,0.947070847,72,1865,327,32.7,,,
A2XKAVYULRKL9,673,1.094842602,40,1828,327,32.7,,,
A2P6PVWZS4NGV0,673,1.187597671,50,2214,327,32.7,,,
AR0LT0OXMJDX2,673,1.004615854,131,1855,327,32.7,,,
A1DJ2D0RJU7GAH,673,1.060867077,59,1910,327,32.7,,,
AD5SYF4R59GXW,673,1.069412084,101,1954,327,32.7,,,
A3G8LSFRJFWOJU,673,0.969903874,61,1716,327,32.7,,,
AHNYRCBNPYS9P,673,1.233945083,59,2661,327,32.7,,,
A290YMO220BBFK,673,0.985029408,105,1568,327,32.7,,,
A1RR91VWEMBTS8,673,1.013075392,92,1770,327,32.7,,,
A1CUZCL7AY05DL,673,1.047582538,60,1996,327,32.7,,,
A79372WBA9IJM,673,0.962259904,135,1918,327,32.7,,,
A218QA73G5U42E,673,1.042220241,170,1982,327,32.7,,,
A1U0UWRROLL5XX,673,0.950996674,137,1685,327,32.7,,,
A3Q0SBW6652MIG,673,1.04540515,76,1833,327,32.7,,,
A336GIOCREQQEA,673,0.995486029,74,1858,327,32.7,,,
A7NRL3R5C0AL4,673,1.088598402,99,2103,327,32.7,,,
AAZ13L677MJEY,673,1.076887721,142,2158,327,32.7,,,
A23N9CBQ77G3JC,672,0.99822401,88,1925,328,32.8,,,
AD6H85FGHPWOJ,672,1.154553122,44,2149,328,32.8,,,
ASPC6GGVP33WF,672,0.963364036,121,1583,328,32.8,,,
A1TWVGI41UBEQF,672,1.011745239,61,2122,328,32.8,,,
A3ELIDW8ANHJH8,672,0.994529877,63,1792,328,32.8,,,
AAF5PEMY7R49Y,672,1.0710706,119,2153,328,32.8,,,
A30IG4DX7ROX02,672,1.023777398,35,1717,328,32.8,,,
AO6YQDEBM87GX,672,1.08972945,60,2087,328,32.8,,,
A386X4249V04D4,672,1.081011321,74,1923,328,32.8,,,
A1GZP9KJ1R8NOW,672,1.085552795,49,1649,328,32.8,,,
A38ZXUR9ECO03Y,672,1.106626925,32,1866,328,32.8,,,
A1HXF0IBWTAP84,672,1.088551044,221,2016,328,32.8,,,
A27F0OJ2DIFUQQ,672,1.020375175,96,1868,328,32.8,,,
A148C4XEPCK9Z8,672,1.016846472,120,1490,328,32.8,,,
A2FAHZNXB12NAB,672,0.994649292,83,1805,328,32.8,,,
AARHLUIV2NNI2,672,1.145683233,77,2297,328,32.8,,,
A12UMMBY3V99EK,672,1.063440544,119,2135,328,32.8,,,
A1PZPX2D5PA6XJ,672,1.365290345,70,2762,328,32.8,,,
A2XXV9HF169LCF,672,0.976085254,138,1929,328,32.8,,,
A2O320TL9BQ0ZO,672,0.969272592,56,1688,328,32.8,,,
A1I7FHYODY2N8B,672,1.026495057,56,1998,328,32.8,,,
A1L5N5JC5V6H6Y,672,0.985752789,90,1817,328,32.8,,,
A11WDELD5KF3HP,672,0.992849383,183,1825,328,32.8,,,
A17MUG8P7D8PCS,672,1.00340592,56,1890,328,32.8,,,
A13Q7A1UWMNUU6,672,1.096534282,144,2322,328,32.8,,,
A29HFXYZV4K1OH,672,1.037236834,48,1845,328,32.8,,,
A22QC7EJGY3Q2R,672,1.129778813,141,2673,328,32.8,,,
A274VZKIK7F5H9,672,1.232213381,60,2077,328,32.8,,,
A2XP0UV92HLPPT,672,1.175461081,106,2403,328,32.8,,,
A41MKHZQ85J9U,672,0.966795006,194,1791,328,32.8,,,
A1LVBIS2BJ033U,671,1.018701255,159,1793,329,32.9,,,
A108FCRF38I6P7,671,0.973817153,167,1724,329,32.9,,,
A2851JJ8K1ND8Q,671,1.056412033,79,2069,329,32.9,,,
A14MRMK8PUIVII,671,1.056026212,98,2225,329,32.9,,,
A1S8FJT0AQSF60,671,1.039147497,79,1958,329,32.9,,,
A4V35W9XNM4X4,671,1.125633625,74,2032,329,32.9,,,
AJ88Z1U0SS1IY,671,1.058832351,102,1839,329,32.9,,,
A1MYV5SYW2YS8N,671,0.994787849,265,1674,329,32.9,,,
A295A2TPG8JJ7Y,671,1.171373735,89,2369,329,32.9,,,
A3A3130MXOYPY0,671,0.978230788,117,1548,329,32.9,,,
A2ULDDL3MLJPUR,671,1.103369128,41,1950,329,32.9,,,
A38DSYHNBYZNUG,671,1.172306352,67,2293,329,32.9,,,
A2AC7P66SNP4LY,671,1.033197558,75,1751,329,32.9,,,
A1AOX47AAP3BI5,671,1.006575601,107,1878,329,32.9,,,
A341D838USLGKM,671,1.216642154,49,2285,329,32.9,,,
A3CU6FOPN466PX,671,1.184365306,66,2327,329,32.9,,,
A31IT02ZXZP7TA,671,1.189696056,46,2329,329,32.9,,,
A1U54IHKXEIN00,671,0.987376014,100,1632,329,32.9,,,
A1QWC1MWJ1B2PV,671,1.068459483,73,1840,329,32.9,,,
A2O6IC9KWY8TQR,671,0.932526743,139,1782,329,32.9,,,
A1MKHV7TC7AD5Q,671,1.044973277,130,1944,329,32.9,,,
AOHCEEEJRZUI9,671,1.093142981,42,1951,329,32.9,,,
ADJML75F7WFKV,671,1.046333861,35,2006,329,32.9,,,
A4FKCPSFX6TPF,671,1.006233393,100,1908,329,32.9,,,
A2SXEGP7K1DCGH,671,1.014602094,84,2063,329,32.9,,,
A1NUA9J2JJQW0C,670,1.169071127,49,2499,330,33,,,
A18AYRYL1TY8VP,670,1.151557109,82,2694,330,33,,,
A1EB4FLIXNX0LK,670,1.097788741,98,1911,330,33,,,
A2DQVM07J28BKM,670,0.984892136,61,1777,330,33,,,
A3FR0IG70PQYKO,670,1.044911368,118,2269,330,33,,,
A2ORLF4C88HDUJ,670,1.079827152,51,1813,330,33,,,
A35F3MTLI1E2SA,670,0.97137142,85,1802,330,33,,,
A3PEOF0GX4EN38,670,1.00346293,97,1783,330,33,,,
A33RABJZWIADTT,670,1.024689228,47,1912,330,33,,,
A1KC2HS8VAEX9K,670,1.069810448,80,2016,330,33,,,
A9F45M5M0VVGF,670,1.132352204,59,2092,330,33,,,
A3VPRWEPH6C823,670,1.134674389,97,2129,330,33,,,
A26O0T192IBKY1,670,1.250855983,49,2321,330,33,,,
AZC562U18BK2S,670,1.109871872,120,2059,330,33,,,
A1CH1W4CPXF5DO,670,1.000166633,83,1701,330,33,,,
A3205Z96VCJAEO,670,1.03592103,64,1657,330,33,,,
A2AHK99XS1URDD,670,1.00029125,64,2004,330,33,,,
A2XQ5LZHTD4AFT,670,1.133715352,76,2136,330,33,,,
A3A15L96IYUO6V,670,1.062894929,70,1947,330,33,,,
A2Z7UOGHVYUKBZ,670,1.02657976,135,2009,330,33,,,
A3PQIOERJAGWJP,670,1.015729789,61,1667,330,33,,,
A6GMEO3VRY51S,670,1.076244295,87,2012,330,33,,,
A1T5CK8KC56JZ9,670,1.040205737,280,2074,330,33,,,
A17NX7T7DW6KL2,670,0.993311029,63,1654,330,33,,,
A1NT3HJYYHYCA5,670,1.184551152,47,2388,330,33,,,
A3P0WAS9SCIUNZ,670,1.067359094,47,1951,330,33,,,
A1LF6KRC9OXKNB,670,0.979442201,117,1731,330,33,,,
A1QMY19SW6RHJP,670,1.341482989,74,2839,330,33,,,
ABOTQXNUBA1MM,670,1.120881704,86,2198,330,33,,,
AFQSMD5JRCSDR,670,0.961016612,59,1733,330,33,,,
A3GOFHR18MO3W1,670,1.092596081,68,2049,330,33,,,
A2L7WYA5OENV03,670,1.266568646,37,2549,330,33,,,
A23YL4B96RRHE0,670,1.049552236,45,1912,330,33,,,
AIWWEPM6R10IC,670,1.015839429,94,2065,330,33,,,
